"site","url","nonobs","short_url"
"obozrevatel.com","https://www.obozrevatel.com/kiyany/tajnaya-knopka.htm","Маніпулятивний заголовок","http://bit.ly/2yHqi1f"
"ukranews.com","http://ukranews.com/news/566959-oblagorodyly-terrytoryyu-rossyyskoe-pokhoronnoe-byuro-prolozhylo-trotuar-yz-nadgrobyy","Маніпулятивний заголовок","http://bit.ly/2yF0xPi"
"obozrevatel.com","https://www.obozrevatel.com/kiyany/mostu-metro-grozit-obval-poyavilas-reaktsiya-kgga.htm","Маніпулятивний заголовок","http://bit.ly/2yHqiON"
"telegraf.com.ua","https://telegraf.com.ua/ukraina/mestnyiy/4097808-sozdatel-v-kieve-most-metro-mozhet-ruhnut-v-lyuboy-moment.html","Маніпулятивний заголовок","http://bit.ly/2PAkRbK"
"politeka.net","https://politeka.net/news/society/662880-nagrad-takogo-urovnja-eshhe-ne-poluchali-kak-ukrainka-proslavila-stranu/","Маніпулятивний заголовок","http://bit.ly/2PAl2DW"
"focus.ua","https://focus.ua/country/399101/","Маніпулятивний заголовок","http://bit.ly/2yHr9Pv"
"politeka.net","https://politeka.net/news/politics/663169-otstavka-grojsmana-raskryta-nastojashhaja-prichina-premer-ispugalsja-otvetstvennosti/","Маніпулятивний заголовок","http://bit.ly/2yHqzRP"
"strana.ua","http://strana.ua/news/144829-v-kieve-rano-utrom-vo-vtornik-niheriets-za-rulem-dzhipa-protaranil-politsejskij-avtomobil-.html","Маніпулятивний заголовок","http://bit.ly/2yHqy0d"
"hvylya.net","http://hvylya.net/news/digest/predskazana-neminuemaya-gibel-inoplanetnyih-tsivilizatsiy.html","Маніпулятивний заголовок","http://bit.ly/2yIIaZS"
"strana.ua","http://strana.ua/news/144846-spisok-47-zhurnalistov-i-bloherov-ekskljuziv-strany-dokument.html","Маніпулятивний заголовок","http://bit.ly/2PyWqLT"
"from-ua.com","http://from-ua.com/news/447099-ohrimenko-obyasnil-komu-v-ukraine-pridetsya-zabit-o-subsidiyah.html","Маніпулятивний заголовок","http://bit.ly/2PAl3ru"
"lenta.ru","http://lenta.ru/news/2018/06/05/apocalypse_food/","Маніпуляції з емоціями","http://bit.ly/2PAl2nq"
"ukranews.com","http://ukranews.com/news/566988-smy-opublykovaly-spysok-yz-47-zhurnalystov-y-blogerov-kotorym-ugrozhaet-smert-babchenko-v-nem-net","Маніпулятивний заголовок","http://bit.ly/2yJpHfB"
"hronika.info","http://hronika.info/kultura/323181-britni-spirs-poradovala-svezhim-foto.html","Маніпулятивний заголовок","http://bit.ly/2yHqA8l"
"podrobnosti.ua","http://podrobnosti.ua/2244538-izvestnogo-ukrainskogo-rezhissera-nashli-s-prostrelennoj-golovoj.html","Маніпулятивний заголовок","http://bit.ly/2yHqP3f"
"focus.ua","https://focus.ua/country/399112/","Мова ворожнечі","http://bit.ly/2yKOtMk"
"kp.ua","https://kp.ua/politics/609761-smy-opublykovaly-polnyi-spysok-babchenko-yz-47-famylyi-babchenko-v-nem-net","Маніпулятивний заголовок","http://bit.ly/2yGYtq8"
"bykvu.com","http://bykvu.com/bukvy/92668-dzhemilev-zayavil-o-problemakh-s-vodoj-v-krymu-a-ego-za-eto-nazvali-zhalkim-karlikom","Маніпулятивний заголовок","http://bit.ly/2yHqOfH"
"strana.ua","http://strana.ua/news/144863-v-sluzhbe-vneshnej-razvedki-oproverhli-prichastnost-k-spetssluzhbe-podozrevaemoho-v-orhanizatsii-ubijstva-babchenko-hermana.html","Маніпулятивний заголовок","http://bit.ly/2PAlbqY"
"kp.ua","https://kp.ua/citynews/609763-nashestvye-babochek-na-stolytsu-otkuda-anomalyia-y-kak-povlyiaet-na-ekolohyui","Маніпулятивний заголовок","http://bit.ly/2yHqOMJ"
"strana.ua","http://strana.ua/news/144862-prezident-ukrainy-petr-poroshenko-solidaren-s-sbu-v-metodakh-ispolzovannykh-v-dele-mnimoho-ubijstva-zhurnalista-arkadija-babchenko.html","Маніпуляції з емоціями","http://bit.ly/2yGqSfJ"
"obozrevatel.com","https://www.obozrevatel.com/society/goroskop-na-6-iyunya-po-kartam-taro.htm","Маніпуляції з емоціями","http://bit.ly/2yL8nHk"
"strana.ua","http://strana.ua/news/144882-v-odesse-na-aktivista-avtomajdana-napali-s-nozhom-on-ranen-v-bedro.html","Маніпулятивний заголовок","http://bit.ly/2yHqQnP"
"ukranews.com","http://ukranews.com/news/567018-deputat-rady-rabynovych-prognal-ot-svoego-ofysa-ulychnuyu-kofeynyu","Маніпулятивний заголовок","http://bit.ly/2yHr0LX"
"znaj.ua","http://znaj.ua/society/poperedte-blyzkyh-shahrayi-vyprobuvaly-pidlu-shemu-na-pensionerah","Маніпулятивний заголовок","http://bit.ly/2PyFlBS"
"lenta.ru","http://lenta.ru/news/2018/06/05/meshjeans/","Маніпулятивний заголовок","http://bit.ly/2yJ1Fl7"
"politeka.net","https://politeka.net/news/regions/662900-boi-na-donbasse-morgi-perepolneny-istochnik-rasskazal-ob-uspehah-vsu/","Маніпулятивний заголовок","http://bit.ly/2yIgMuR"
"strana.ua","http://strana.ua/news/144901-lider-okeana-elzy-svjatoslav-vakarchuk-vernulsja-iz-ssha-i-prokommentiroval-vej-uchastie-v-vyborakh-prezidenta.html","Маніпуляції з емоціями","http://bit.ly/2yHqYDP"
"gazeta.ua","http://gazeta.ua/articles/politics/_krapka-v-epopeyi-abo-defolt-prognozi-parlamentariv-na-golosuvannya-po-vas/840787","Маніпулятивний заголовок","http://bit.ly/2yHqZaR"
"politeka.net","https://politeka.net/news/663360-v-gorah-nikogo-ne-diskriminirujut-aleksandr-shevchenko-opozorilsja-priglasheniem-rossijan-k-sebe/","Маніпулятивний заголовок","http://bit.ly/2yHAtDc"
"gazeta.ua","http://gazeta.ua/articles/edu-and-science/_apokalipsis-blizko-scho-privede-do-kincya-svitu/840790","Маніпулятивний заголовок","http://bit.ly/2yHr1iZ"
"ria.ru","http://ria.ru/science/20180605/1522111907.html","Маніпуляції з емоціями","http://bit.ly/2yHr12t"
"bagnet.org","http://www.bagnet.org/news/kharkiv/367105/medbratu-zarezavshemu-semyu-dolzhnikov-dali-pozhiznennyy-srok","Маніпуляції з емоціями","http://bit.ly/2yHr1zv"
"politeka.net","https://politeka.net/news/society/663378-shamany-y-kolduny-komarovskyi-raskrytykoval-vedomstvo-suprun/","Маніпулятивний заголовок","http://bit.ly/2yFAMhP"
"korrespondent.net","https://korrespondent.net/ukraine/3977592-v-kropyvnytskom-deputat-nazval-ukraynskyi-yazyk-zhlobskym","Маніпуляції з емоціями","http://bit.ly/2yM68Dk"
"unn.com.ua","http://unn.com.ua/uk/news/1734453-neadekvatniy-cholovik-u-kharkovi-namagavsya-vkrasti-marshrutku","Маніпуляції з емоціями","http://bit.ly/2yJpOI3"
"bagnet.org","http://www.bagnet.org/news/kharkiv/367140/zaderzhanie-pyanogo-brata-zaytsevoy-v-politsii-rasskazali-podrobnosti","Маніпулятивний заголовок","http://bit.ly/2yGqTjN"
"politeka.net","https://politeka.net/news/economics/663415-neozhidannyj-jeffekt-ot-sankcij-krupnejshaja-birzha-ukrainy-mozhet-ostanovit-torgi/","Маніпулятивний заголовок","http://bit.ly/2yF0zqo"
"expres.ua","http://expres.ua/news/2018/06/05/297124-sviti-zabagato-cukru-ciny-padayut","Маніпулятивний заголовок","http://bit.ly/2yIVBJh"
"ukranews.com","http://ukranews.com/news/567077-novosty-regyonov-v-kropyvnyckom-vzorvaly-bank-a-v-chernygovskoy-oblasty-zastrelylsya-rezhysser","Маніпулятивний заголовок","http://bit.ly/2yGYudG"
"korrespondent.net","https://korrespondent.net/ukraine/3977603-medvedchuk-antykorruptsyonnyi-sud-eto-sdacha-suverenyteta-ukrayny","Маніпулятивний заголовок","http://bit.ly/2yJ1FS9"
"from-ua.com","http://from-ua.com/news/447025-adskii-nrav-samie-skandalnie-znaki-zodiaka.html","Маніпулятивний заголовок","http://bit.ly/2yHrba5"
"podrobnosti.ua","http://podrobnosti.ua/2244569-pozhar-v-chernobyle-pervye-podrobnosti.html","Маніпуляції з емоціями","http://bit.ly/2yF0zXq"
"znaj.ua","http://znaj.ua/society/zakryvajte-vikna-v-chornobyli-goryt-rudyj-lis-viter-nese-na-kyyiv","Маніпулятивний заголовок","http://bit.ly/2yIgN1T"
"newsone.ua","http://newsone.ua/news/politics/v-kropivnitskom-deputat-vo-vremja-zasedanija-zajavil-chto-ukrainskij-eto-zhlobskij-jazyk.html","Маніпуляції з емоціями","http://bit.ly/2PBvgnF"
"lenta.ru","http://lenta.ru/news/2018/06/05/efrem/","Маніпуляції з емоціями","http://bit.ly/2yDyOyg"
"from-ua.com","http://from-ua.com/news/447039-uzhe-v-2018-godu-nazvana-novaya-data-konca-sveta.html","Маніпулятивний заголовок","http://bit.ly/2yGV7Dw"
"tsn.ua","https://tsn.ua/ato/na-donechchini-policeyski-vikrili-dvoh-posipak-teroristiv-1166760.html","Маніпуляції з емоціями","http://bit.ly/2yG3teD"
"politeka.net","https://politeka.net/news/incidents/663450-srochno-v-chernobylskoj-zone-vspyhnul-pozhar-vse-mozhet-zakonchitsja-fatalno/","Маніпулятивний заголовок","http://bit.ly/2yHreTj"
"expres.ua","http://expres.ua/news/2018/06/05/297132-yizda-velosypedi-arterialna-gipertenziya-medyk-rozpoviv-likuvalnyy-efekt","Маніпулятивний заголовок","http://bit.ly/2yLbmz9"
"comments.ua","http://comments.ua/society/623203-gorit-naibolee-zagryaznennaya-territoriya.html","Маніпулятивний заголовок","http://bit.ly/2yF0Aus"
"bagnet.org","http://www.bagnet.org/news/odessa/367113/epidemiya-kori-v-odesse-umer-10-mesyachnyy-malysh","Маніпулятивний заголовок","http://bit.ly/2yGLMLO"
"segodnya.ua","http://segodnya.uahttps://kiev.segodnya.ua/kaccidents/v-kieve-inomarka-s-nigeriycem-bez-prav-za-rulem-vrezalas-v-policeyskoe-avto-1144273.html","Мова ворожнечі","http://bit.ly/2yHnuBk"
"gazeta.ua","http://gazeta.ua/articles/world-life/_rosiyani-zamostili-dorogu-nadgrobnimi-plitami/840824","Маніпулятивний заголовок","http://bit.ly/2yDQZEa"
"podrobnosti.ua","http://podrobnosti.ua/2244589-samoubijstvo-rezhissera-leonida-kantera-novye-podrobnosti.html","Маніпуляції з емоціями","http://bit.ly/2S1ngxY"
"kp.ru","http://kp.ru/daily/26838/3879391/","Маніпулятивний заголовок","http://bit.ly/2yHladD"
"ukranews.com","http://ukranews.com/news/567117-v-germanyy-zayavyly-chto-budut-rady-vozvrashhenyyu-rossyy-v-g7","Маніпулятивний заголовок","http://bit.ly/2yMGIWa"
"vesti.ru","http://vesti.ru/doc.html?id=3025175&cid=7","Маніпуляції з емоціями","http://bit.ly/2RVrd79"
"strana.ua","http://strana.ua/news/144962-v-minekolohii-rasskazali-chto-proverjajut-uroven-radiatsii-v-zone-chaes-kazhdye-dve-minuty-iz-za-pozhara.html","Маніпуляції з емоціями","http://bit.ly/2yHt7zE"
"from-ua.com","http://from-ua.com/news/447131-deputatskii-zapros-kupriya-stoit-dorozhe-chem-perelet-na-chastnom-vertolete.html","Маніпулятивний заголовок","http://bit.ly/2yJBoDf"
"enovosty.com","http://news.enovosty.com/news_economy/full/506-vareniki-dlya-mazhorov-kak-izmenilis-ceny-na-lyubimye-produkty-ukraincev","Маніпулятивний заголовок","http://bit.ly/2yHxACs"
"hronika.info","http://hronika.info/medicina/323292-chislo-boleyuschih-rakom-rastet-i-budet-rasti.html","Маніпулятивний заголовок","http://bit.ly/2RNBhPH"
"from-ua.com","http://from-ua.com/news/446952-doshpagatilas-golaya-volochkova-sela-na-kol-v-pryamom-smisle.html","Маніпулятивний заголовок","http://bit.ly/2PKog7O"
"enovosty.com","http://news.enovosty.com/news_incidents/full/506-zastrelilsya-v-zheleznoj-bochke-i-napisal-neskolko-pisem-poyavilis-detali-samoubijstva-kantera","Маніпулятивний заголовок","http://bit.ly/2PD9ZtO"
"kp.ru","http://kp.ru/daily/26838/3879416/","Маніпуляції з емоціями","http://bit.ly/2yJWv8f"
"focus.ua","https://focus.ua/society/399170/","Маніпулятивний заголовок","http://bit.ly/2yE5s2M"
"strana.ua","http://strana.ua/news/144982-arkhistratih-mikhail-herb-kieva-ne-sootvetstvuet-heraldicheskim-normam-eho-izmenjat.html","Маніпулятивний заголовок","http://bit.ly/2yLHR07"
"comments.ua","http://comments.ua/society/623222-babchenko-otkazalsya-printsipe-davat.html","Маніпулятивний заголовок","http://bit.ly/2yJetb6"
"podrobnosti.ua","http://podrobnosti.ua/2244628-donald-tramp-possorilsja-s-prezidentom-frantsii.html","Маніпуляції з емоціями","http://bit.ly/2RY7aou"
"znaj.ua","http://znaj.ua/events/chornobyl-u-vogni-zyavylysya-pershi-znimky-z-vysoty-ptashynogo-polotu","Маніпулятивний заголовок","http://bit.ly/2RW2VK7"
"strana.ua","http://strana.ua/news/144990-dolzhniki-pered-osmd-smohut-pokryt-dolh-rabotami-po-domu-proekt-dokumenta.html","Маніпулятивний заголовок","http://bit.ly/2yILZy7"
"kp.ru","http://kp.ru/daily/26839.3/3879438/","Маніпуляції з емоціями","http://bit.ly/2yJuQo3"
"politeka.net","https://politeka.net/news/incidents/663632-pozhar-v-chernobylskoj-zone-stali-izvestny-rezultaty-zamerov-radiacii/","Маніпуляції з емоціями","http://bit.ly/2RUixhl"
"politeka.net","https://politeka.net/news/kyiv/663507-nastojashhij-ad-v-kievskomu-ajeroportu-derzhat-v-zalozhnikah-passazhirov-s-detmi-policiju-prosjat-o-pomoshhi/","Маніпулятивний заголовок","http://bit.ly/2yJuQ7x"
"kp.ru","http://kp.ru/daily/26838/3879429/","Маніпулятивний заголовок","http://bit.ly/2yJBrPr"
"vesti.ru","http://vesti.ru/doc.html?id=3025235&cid=8","Маніпуляції з емоціями","http://bit.ly/2yJuRbB"
"znaj.ua","http://znaj.ua/society/smert-leonida-kantera-u-merezhi-zyavylas-reakciya-blyzkyh-ta-druziv","Маніпуляції з емоціями","http://bit.ly/2yL2U2S"
"obozrevatel.com","https://www.obozrevatel.com/abroad/i-vodka-i-pivo-putin-rasskazal-ob-alkogolnyih-pristrastiyah.htm","Маніпулятивний заголовок","http://bit.ly/2yJuU7h"
"fakty.ua","http://fakty.ua/270810-belorussiya-obvinila-rossiyu-v-neadekvatnosti","Маніпулятивний заголовок","http://bit.ly/2yJuTAf"
"politeka.net","https://politeka.net/news/incidents/663710-oh-i-tjazhelo-tam-nashim-pacanam-u-doneckogo-ajeroporta-idut-boi-ukraina-zamerla-v-molitve/","Маніпулятивний заголовок","http://bit.ly/2yFBw6A"
"obozrevatel.com","https://www.obozrevatel.com/crime/zatopit-po-vsej-ukraine-tuka-predupredil-o-novoj-opasnosti-s-donbassa.htm","Маніпулятивний заголовок","http://bit.ly/2yIarQe"
"enovosty.com","http://news.enovosty.com/news_politics/full/606-begut-fekalnye-reki-i-valyaetsya-musor-vo-chto-okkupanty-prevratili-krym","Маніпулятивний заголовок","http://bit.ly/2RU0oAc"
"obozrevatel.com","https://www.obozrevatel.com/crime/donetsk-provalivaetsya-pod-zemlyu-poyavilos-foto.htm","Маніпулятивний заголовок","http://bit.ly/2yGz7Zt"
"from-ua.com","http://from-ua.com/news/447159-eto-rak-oni-vse-umrut-bez-variantov-v-set-vilozhili-zapis-skandalnogo-zayavleniya-chinovnika-minzdrava.html","Маніпулятивний заголовок","http://bit.ly/2yEmwWy"
"politeka.net","https://politeka.net/news/incidents/663727-jeto-ne-samoubijstvo-novyj-povorot-v-dele-o-gibeli-rezhissera-leonida-kantera-trebujut-pravdy/","Маніпулятивний заголовок","http://bit.ly/2yMGMFo"
"korrespondent.net","https://korrespondent.net/ukraine/3977772-opublykovana-zapys-skandalnoho-vystuplenyia-zama-suprun-ob-onkobolnykh","Маніпулятивний заголовок","http://bit.ly/2yGz4Nh"
"apostrophe.ua","https://apostrophe.ua/news/world/europe/2018-06-06/k-voyne-gotovyatsya-vse-nazvana-tochka-vozmojnogo-stolknoveniya-rossii-i-zapada/132258","Маніпулятивний заголовок","http://bit.ly/2yGz7bV"
"unian.net","https://ecology.unian.net/10142543-masshtabnyy-pozhar-v-ryzhem-lesu-v-chernobyle-kak-zashchitit-sebya-ot-radiacii.html","Маніпуляції з емоціями","http://bit.ly/2RYjR31"
"ukranews.com","http://ukranews.com/news/567174-evropeyskaya-pravda-trebuet-vvesty-vyzy-dlya-poezdok-brytancev-v-ukraynu","Маніпулятивний заголовок","http://bit.ly/2yGXypp"
"vesti.ru","http://vesti.ru/doc.html?id=3025304&cid=8","Маніпуляції з емоціями","http://bit.ly/2yGyYVV"
"lenta.ru","http://lenta.ru/news/2018/06/06/tumor/","Маніпулятивний заголовок","http://bit.ly/2RVRl1F"
"hvylya.net","http://hvylya.net/news/digest/zriteli-prishli-v-beshenstvo-iz-za-hudobyi-uchastnikov-romanticheskogo-teleshou.html","Маніпулятивний заголовок","http://bit.ly/2yGztiL"
"ria.ru","http://ria.ru/world/20180606/1522156247.html","Маніпуляції з емоціями","http://bit.ly/2PzlQJj"
